customer_id	amount_requested	birth_date	status	residence_rent_or_own	monthly_rent_amount	bank_account_direct_deposit	application_when	loan_duration	payment_ach	num_payments	payment_amount	amount_approved	duration_approved	payment_amount_approved	address_zip	email	bank_routing_number	email_duration	residence_duration	bank_account_duration	payment_frequency	home_phone_type	other_phone_type	how_use_money	monthly_income_amount	raw_l2c_score	raw_FICO_telecom	raw_FICO_retail	raw_FICO_bank_card	raw_FICO_money
cce6c5be8c	500	3/31/1959	Approved	1	200	1	3/31/2011 14:31	5	1	10	92.17	500	5	92.17	84116	AvisMRobinson@aol.com	124002971	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Other	1800	573	530	542	672	571
3fe561dc66	600	1/25/1989	Approved	1	0	1	3/31/2011 15:07	6	1	12	84.03	500	6	84.03	84321	RoxanneSOchoa@aol.com	124002971	1 year or more	7-12 months	7-12 months	Semi-monthly	Mobile	Work	School	520	530	666	672	710	617
f58034e8a9	600	5/26/1982	Approved	1	450	1	3/31/2011 17:32	5	1	10	94.7	500	5	94.7	83338	RaulGKeen@hotmail.com	124103799	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile	Work	Bills (General)	1680	473	613	644	689	593
2255477d21	400	11/26/1970	Approved	0	985	1	4/1/2011 6:46	8	1	17	52.94	400	8	52.94	84128	KevinECoronado@gmail.com	324377516	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	1800	593	576	567	662	621
ce8c21ed63	800	12/29/1987	Approved	1	475	0	4/1/2011 8:43	8	1	13	77.39	500	6	77.39	84542	DamarisRLeonard@yahoo.com	324079539	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile		Bills (Medical)	1600	621	532	584	629	572
0977294f18	800	11/2/1974	Approved	1	900	1	4/1/2011 11:05	8	1	16	113.77	800	8	113.77	84088	AngeloEAltman@bing.com	124002971	1 year or more	7-12 months	3+ years	Semi-monthly	Mobile	Work	Other	2440	589	589	635	648	621
46b8190229	500	6/5/1965	Approved	1	0	1	4/1/2011 11:41	5	1	5	193.91	500	5	193.91	83639	SoniaSSmith@hotmail.com	123103716	1 year or more	1-2 years	3+ years	Monthly	Mobile	Work	Bills (General)	1300	616	579	587	680	586
314dc5cfbc	800	6/4/1967	Approved	1	1600	1	4/1/2011 13:36	3	1	3	284.69	500	3	284.69	84057	JoyGGonzalez@aol.com	124302914	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (Medical)	6000	538	580	607	685	628
1d35c38afe	800	8/13/1951	Approved	0	0	1	4/1/2011 14:34	8	1	8	231.76	800	8	231.76	84405	JefferyMLashley@bing.com	324079555	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Medical)	790	808	624	668	723	636
830edcce28	500	2/11/1961	Approved	1	350	1	4/1/2011 15:35	6	1	13	77.39	500	6	77.39	57107	DebraBWilliams@bing.com	91400046	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Pay off loans / overdrawn acct	2200	431	629	658	705	642
3937019437	500	8/12/1969	Approved	1	250	1	4/1/2011 16:57	4	1	8	108.48	500	4	108.48	84111	PaulaLCox@hotmail.com	124302613	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	900	645	557	609	606	580
536f97e793	800	12/23/1957	Approved	1	400	1	4/1/2011 17:24	8	1	12	84.03	500	6	84.03	84104	DannyMCunningham@yahoo.com	324079555	3 months or less	3+ years	3+ years	Semi-monthly	Home	Work	Other	2400	499	536	576	669	605
87af7b768d	300	10/1/1955	Approved	1	500	1	4/1/2011 20:38	8	1	8	86.91	300	8	86.91	84119	BrandiMGoodwin@gmail.com	124002971	1 year or more	3+ years	1-2 years	Monthly	Home		Bills (General)	1600	491	610	704	747	606
eed5940b27	500	10/26/1968	Approved	1	875	1	4/2/2011 9:42	5	1	10	94.7	500	5	94.7	84121	JanieMLeija@yahoo.com	124000054	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile		Bills (General)	3550	569	562	622	693	611
58ae70fa0d	500	2/22/1989	Approved	1	700	1	4/2/2011 12:13	5	1	10	92.17	500	5	92.17	57719	FrancesTPayeur@gmail.com	91408501	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Bills (General)	2336	523	636	649	715	600
f275bfa0d3	800	11/26/1959	Approved	1	750	1	4/2/2011 13:54	8	1	8	231.76	800	8	231.76	83687	JoniJMeeks@yahoo.com	123271978	1 year or more	7-12 months	3+ years	Monthly	Home		Bills (General)	2486	528	579	634	667	610
8ab141522d	400	1/23/1978	Approved	1	525	1	4/2/2011 15:25	6	1	6	137.4	400	6	137.4	84660	JenniferJBarbour@yahoo.com	124000054	1 year or more	6 months or less	3+ years	Monthly	Mobile	Work	Other	4254	718	581	608	626	600
031247ab75	500	5/6/1965	Approved	1	350	0	4/2/2011 17:34	4	1	8	110.97	500	4	110.97	84528	TheresaRMouser@bing.com	324377134	1 year or more	1-2 years	3+ years	Semi-monthly	Home	Work	Bills (General)	1000	297	543	573	680	610
aefece7015	800	7/16/1953	Approved	1	485	1	4/3/2011 14:02	8	1	13	77.39	500	6	77.39	83686	AlexandriaBNg@yahoo.com	124101555	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile	Work	Other	1980	559	523	528	643	585
a371b32e9c	300	9/14/1984	Approved	1	300	1	4/3/2011 18:44	3	1	3	170.81	300	3	170.81	84119	TashaMLong@hotmail.com	124002971	1 year or more	7-12 months	6 months or less	Monthly	Home	Mobile	Bills (Auto)	792	536	622	665	704	586
6456f9c521	800	6/9/1984	Approved	1	750	1	4/4/2011 4:06	6	1	12	84.03	500	6	84.03	84010	SarahDCarrington@yahoo.com	124000054	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Bills (General)	1300	567	588	640	662	611
e2c803a12c	500	2/24/1978	Approved	1	350	1	4/4/2011 12:34	5	1	5	193.91	500	5	193.91	57022	RitaDWarner@yahoo.com	291479974	1 year or more	3+ years	3+ years	Monthly	Home	Work	Bills (Auto)	1571	544	517	539	628	582
902431691	500	1/15/1945	Approved	0	535	1	4/4/2011 14:28	6	1	6	171.75	500	6	171.75	57016	YvonneAHenning@bing.com	91400020	1 year or more	3+ years	3+ years	Monthly	Mobile	Mobile	Bills (Home / Utilities)	3200	754	559	583	680	604
35b4378d7a	500	7/1/1988	Approved	1	350	1	4/4/2011 14:30	5	1	10	92.17	500	5	92.17	57701	JuanitaHDeaton@gmail.com	91400046	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile		Bills (General)	600	734	585	628	703	584
0dd3c08bf4	800	1/7/1947	Approved	0	0	1	4/4/2011 14:45	6	1	13	123.82	800	6	123.82	83712	SharonJEspinoza@bing.com	123171955	1 year or more	3+ years	6 months or less	Bi-weekly	Work	Mobile	Pay off loans / overdrawn acct	2086	589	547	565	680	605
689b7958a2	300	3/14/1954	Approved	0	960	1	4/4/2011 14:57	4	1	4	136.6	300	4	136.6	84041	DonnaTLewandowski@aol.com	324377613	1 year or more	3+ years	1-2 years	Monthly	Home		Bills (Auto)	1200	595	610	613	680	646
a1d16b8d4d	400	7/9/1980	Approved	1	550	1	4/4/2011 19:57	3	1	6	108.8	400	3	108.8	83709	StephanieRWright@gmail.com	324173626	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Mobile	Bills (General)	3392	564	554	603	628	616
456cb30976	500	1/6/1959	Approved	1	1200	1	4/5/2011 7:20	5	1	5	193.91	500	5	193.91	84124	JackieKLovejoy@gmail.com	324078721	4-12 months	3+ years	3+ years	Monthly	Home	Mobile	Bills (Medical)	4200	586	575	646	716	612
d751257fb2	400	9/22/1953	Approved	0	0	0	4/5/2011 7:52	5	1	10	73.74	400	5	73.74	83626	CarolynDKatz@yahoo.com	124103799	1 year or more	3+ years	3+ years	Bi-weekly	Home	Mobile	Bills (Home / Utilities)	1920	660	553	565	674	603
76da1d7a30	800	12/23/1936	Approved	0	1208	0	4/5/2011 11:17	6	1	6	274.81	800	6	274.81	83686	BettyMCorley@hotmail.com	123103729	1 year or more	3+ years	6 months or less	Monthly	Mobile	Mobile	Bills (Home / Utilities)	3872	678	697	743	781	627
57de857d10	500	3/31/1952	Approved	0	3018	1	4/5/2011 13:49	4	1	8	110.97	500	4	110.97	57268	MariaKRivers@hotmail.com	91406121	1 year or more	3+ years	3+ years	Semi-monthly	Home		Other	9666	616	650	675	733	647
0ecfe36a59	300	7/29/1985	Approved	1	525	1	4/5/2011 15:24	3	1	6	81.6	300	3	81.6	83704	AlfredoCWillard@bing.com	324172575	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile		Other	2400	713	541	558	584	575
5e6ac481d5	800	12/21/1977	Approved	1	300	1	4/5/2011 23:13	8	1	16	113.77	800	8	113.77	84074	AprilAMoore@hotmail.com	314074269	1 year or more	7-12 months	3+ years	Semi-monthly	Mobile	Work	Bills (Medical)	3148	546	576	607	674	589
1a004ab2c1	500	7/15/1960	Approved	1	650	1	4/6/2011 9:01	5	1	10	92.17	500	5	92.17	84098	MarkMSlayton@hotmail.com	123171955	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	2200	560	517	526	623	576
8f90878aa4	600	4/23/1971	Approved	1	800	1	4/6/2011 9:52	5	1	10	92.17	500	5	92.17	84029	FabianSRoss@bing.com	124000054	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Bills (General)	1600	765	555	555	602	569
52517737c9	800	3/24/1971	Approved	0	750	1	4/6/2011 12:09	5	1	10	92.17	500	5	92.17	84098	JessicaMVos@gmail.com	124000737	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	3566	512	558	556	680	609
cd9d2649df	800	10/1/1948	Approved	0	0	1	4/6/2011 16:17	8	1	17	105.88	800	8	105.88	84123	LoraPBarrett@gmail.com	324079555	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Pay off loans / overdrawn acct	2300	583	625	660	705	653
ff206e08ad	800	3/1/1983	Approved	0	250	0	4/6/2011 16:36	5	1	10	92.17	500	5	92.17	84067	AlyciaEAnderson@yahoo.com	124000054	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile		Bills (General)	2000	577	567	642	644	602
d9a1fd3fe7	500	7/29/1988	Approved	1	250	1	4/6/2011 16:42	3	1	6	136	500	3	136	84013	JulieRJohnson@yahoo.com	324079555	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Home	Other	1830	541	640	677	728	610
f0cb63ee2a	500	11/11/1939	Approved	0	1110	1	4/6/2011 19:04	6	1	6	171.75	500	6	171.75	84067	ClaudeLUnderwood@aol.com	124302150	1 year or more	3+ years	7-12 months	Monthly	Mobile		Other	3481	550	591	558	659	598
a2fb04f18c	500	3/26/1992	Approved	1	0	0	4/6/2011 19:27	5	1	10	94.7	500	5	94.7	84097	GeorgeMSchroder@bing.com	107002192	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile		Other	1300	640	583	596	641	561
17f9f1c8f8	800	6/14/1945	Approved	1	800	1	4/6/2011 22:05	3	1	3	455.5	800	3	455.5	84041	TrentDGaier@bing.com	124001545	1 year or more	7-12 months	3+ years	Monthly	Home	Mobile	Other	2992	576	631	665	657	630
66089fab52	700	3/31/1961	Approved	0	0	1	4/7/2011 10:15	8	1	13	77.39	500	6	77.39	83636	RobertNSaldana@gmail.com	324170140	1 year or more	3+ years	3+ years	Bi-weekly	Home	Mobile	Bills (General)	2750	50	618	657	687	625
cd9e7d226e	700	11/4/1976	Approved	1	875	0	4/7/2011 10:28	8	1	13	77.39	500	6	77.39	83835	EleanoreTDavis@bing.com	123103716	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	School	2138	546	509	540	667	578
4941ce636e	300	3/24/1972	Approved	0	0	1	4/7/2011 15:14	4	1	8	65.09	300	4	65.09	84070	BarbaraCCork@gmail.com	324379705	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	2400	674	617	657	666	621
84b27ba21d	500	2/10/1977	Approved	1	1200	1	4/7/2011 17:23	8	1	8	144.85	500	8	144.85	84020	KimBSheperd@hotmail.com	324377516	1 year or more	7-12 months	3+ years	Monthly	Mobile		Bills (General)	3500	765	582	590	680	616
15b1ac5c23	500	3/13/1971	Approved	1	1100	1	4/7/2011 18:07	5	1	10	92.17	500	5	92.17	84088	DeannaJParkinson@yahoo.com	324078721	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Other	3000	530	612	641	674	622
cb88982f24	500	7/28/1983	Approved	1	0	1	4/7/2011 19:50	6	1	12	84.03	500	6	84.03	84123	SharonERudolph@aol.com	324079555	1 year or more	7-12 months	3+ years	Semi-monthly	Mobile	Work	Other	2000	655	616	659	704	611
7c868b28ca	500	7/28/1971	Approved	1	450	1	4/8/2011 9:42	5	1	10	92.17	500	5	92.17	57350	MichaelVMoy@bing.com	91400046	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile		Bills (Auto)	1000	529	518	543	652	583
4f5516217e	700	6/25/1976	Approved	1	795	1	4/8/2011 9:42	5	1	10	92.17	500	5	92.17	84047	AnthonyPMorgan@yahoo.com	124001545	1 year or more	1-2 years	7-12 months	Bi-weekly	Mobile	Work	Bills (Auto)	1000	530	539	564	675	601
72314d310a	600	9/15/1977	Approved	1	200	1	4/8/2011 9:59	6	1	13	77.39	500	6	77.39	84015	ChristopherLFlores@aol.com	124001545	1 year or more	7-12 months	7-12 months	Bi-weekly	Mobile	Work	Bills (General)	700	538	562	603	622	598
1c8f926991	300	10/30/1969	Approved	0	1395	1	4/8/2011 16:47	5	1	10	55.3	300	5	55.3	84118	LisaSFranklin@hotmail.com	51000017	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	3000	597	566	559	667	608
52bcdf3b87	500	12/13/1988	Approved	1	0	1	4/8/2011 17:55	5	1	10	92.17	500	5	92.17	84106	GloriaMTisdale@aol.com	324078909	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1500	548	640	674	727	589
e811728d50	800	12/10/1948	Approved	0	2140	1	4/9/2011 10:59	5	1	5	193.91	500	5	193.91	83704	GloriaTHyatt@bing.com	321175261	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Bills (Auto)	5965	543	572	581	680	619
bd6eb31a5d	800	7/12/1962	Approved	1	650	0	4/10/2011 9:31	8	1	16	113.77	800	8	113.77	84070	SummerHRogers@bing.com	324379705	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile	Work	Gifts / Leisure	1600	670	563	554	680	622
c28857a6b2	500	8/7/1970	Approved	0	1300	1	4/10/2011 17:55	5	1	10	92.17	500	5	92.17	57108	GwenMDutcher@gmail.com	91400046	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Auto)	2400	762	565	614	645	607
19c13e1fd5	500	7/12/1961	Approved	0	500	1	4/10/2011 20:02	5	1	5	193.91	500	5	193.91	83350	MaryMPriddy@bing.com	324170179	1 year or more	3+ years	3+ years	Monthly	Home		Other	1800	492	581	644	677	615
a8e07842aa	800	8/8/1971	Approved	1	1300	1	4/10/2011 21:15	8	1	13	77.39	500	6	77.39	84095	KathleenBTorres@hotmail.com	63192874	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	18500	639	514	503	649	562
6886d0776b	600	5/26/1971	Approved	0	0	0	4/10/2011 22:00	8	1	8	173.82	600	8	173.82	84414	VirginiaDJones@gmail.com	124002971	1 year or more	3+ years	6 months or less	Monthly	Mobile		Bills (Medical)	3429	734	602	650	693	626
568c679ad3	800	10/2/1956	Approved	1	750	1	4/11/2011 7:10	8	1	17	105.88	800	8	105.88	83854	MargaretMHimes@gmail.com	323173313	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile		Bills (Home / Utilities)	1492	574	591	637	668	629
ab0ef96995	500	6/1/1974	Approved	1	800	1	4/11/2011 8:26	5	1	10	94.7	500	5	94.7	84095	BradCArroyo@aol.com	124001545	1 year or more	1-2 years	6 months or less	Semi-monthly	Work	Mobile	Bills (Auto)	3500	556	547	563	672	585
749c009449	800	5/21/1951	Approved	0	120	1	4/11/2011 10:08	8	1	6	171.75	500	6	171.75	83623	MaryRSanchez@aol.com	324173383	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	1194	493	603	687	717	591
cacd08f560	300	11/4/1950	Approved	1	250	1	4/11/2011 14:32	5	1	5	116.34	300	5	116.34	84754	DorothyRDavis@gmail.com	124002971	1 year or more	3+ years	7-12 months	Monthly	Mobile		Bills (General)	782	572	577	604	647	577
76897aa57d	500	9/9/1934	Approved	0	0	1	4/11/2011 16:35	5	1	5	193.91	500	5	193.91	84601	AmyDGarcia@gmail.com	124002971	1 year or more	3+ years	7-12 months	Monthly	Home	Mobile	Bills (General)	2419	660	701	738	789	641
e5e34472d3	500	8/7/1966	Approved	0	1803	1	4/12/2011 6:16	6	1	6	171.75	500	6	171.75	57049	MichaelRMattos@aol.com	73000545	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Other	4175	765	555	585	680	605
1e504cd34b	700	8/14/1958	Approved	1	443	1	4/12/2011 9:37	8	1	6	171.75	500	6	171.75	83703	MaryBDean@hotmail.com	123103729	1 year or more	6 months or less	6 months or less	Monthly	Home		Bills (Home / Utilities)	1368	460	543	568	680	596
c5bf16c5fb	400	1/14/1952	Approved	1	500	1	4/12/2011 11:49	5	1	5	155.12	400	5	155.12	84095	NancyEChandler@aol.com	124002971	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (Medical)	2800	573	619	654	711	623
4cfe2ba89f	700	2/14/1941	Approved	1	540	1	4/12/2011 14:15	5	1	5	193.91	500	5	193.91	84074	ChristineFGoldberg@gmail.com	124001545	1 year or more	6 months or less	6 months or less	Monthly	Home		Other	1664	50	568	566	669	613
c9d4a589c6	800	7/21/1953	Approved	0	400	1	4/12/2011 18:18	8	1	12	84.03	500	6	84.03	84302	RuthJNeedham@aol.com	124002971	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	School	2830	661	581	629	656	611
aead64de47	500	9/5/1966	Approved	1	650	0	4/13/2011 10:21	8	1	6	171.75	500	6	171.75	83706	LenaJWilliams@gmail.com	123103729	1 year or more	7-12 months	1-2 years	Monthly	Mobile		Bills (Auto)	1800	521	517	554	596	585
925711008c	600	9/14/1954	Approved	1	600	1	4/13/2011 12:38	6	1	6	171.75	500	6	171.75	84041	MildredVBurge@hotmail.com	124001545	4-12 months	6 months or less	3+ years	Monthly	Mobile	Home	Bills (General)	1200	576	602	643	640	614
83327e8cca	300	5/13/1937	Approved	1	350	1	4/13/2011 13:24	8	1	6	103.05	300	6	103.05	84111	MonicaPEscobedo@gmail.com	124002971	1 year or more	1-2 years	3+ years	Monthly	Home		Bills (General)	1213	596	554	560	652	610
4c1d863cf2	500	2/10/1990	Approved	1	595	1	4/13/2011 14:54	5	1	10	92.17	500	5	92.17	83440	DavidSMilton@hotmail.com	324173082	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Home	Bills (General)	3000	677	631	649	699	594
f906d3d0e9	800	5/22/1988	Approved	1	0	0	4/13/2011 14:59	8	1	6	171.75	500	6	171.75	83646	EdwardKWalker@yahoo.com	123103729	1 year or more	3+ years	6 months or less	Monthly	Mobile	Home	Other	1500	548	517	537	594	583
14531887a5	600	1/14/1969	Approved	1	0	1	4/13/2011 16:16	8	1	6	171.75	500	6	171.75	83617	TammyAHeyer@aol.com	324172575	3 months or less	3+ years	6 months or less	Monthly	Home		Bills (Auto)	727	454	538	554	663	606
e2ef95a963	800	10/21/1976	Approved	1	1075	1	4/13/2011 17:17	8	1	17	105.88	800	8	105.88	84043	DianeTChristensen@aol.com	124001545	1 year or more	7-12 months	1-2 years	Bi-weekly	Mobile		Bills (General)	2400	297	616	657	691	632
7d9f7a9bc1	400	11/28/1958	Approved	1	350	0	4/14/2011 3:06	8	1	13	61.91	400	6	61.91	84119	LindaASanders@hotmail.com	124001545	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Home	Bills (Medical)	1800	513	536	569	633	578
3aaad2bac4	800	7/30/1980	Approved	1	0	1	4/14/2011 7:11	6	1	13	77.39	500	6	77.39	84044	MaryDDobson@hotmail.com	124001545	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile		Bills (General)	1700	567	548	556	661	579
f9f022a917	800	10/1/1959	Approved	0	590	0	4/14/2011 8:29	5	1	5	193.91	500	5	193.91	83660	LoisAHagen@gmail.com	124103799	1 year or more	1-2 years	6 months or less	Monthly	Mobile	Work	Bills (Medical)	2500	716	515	524	634	581
afab5b6797	500	2/25/1977	Approved	1	400	1	4/14/2011 8:42	5	1	5	193.91	500	5	193.91	83687	LulaMJustice@bing.com	123271978	1 year or more	7-12 months	7-12 months	Monthly	Mobile		Bills (General)	1750	523	552	590	586	569
547b3010e0	800	3/26/1983	Approved	1	700	0	4/14/2011 10:28	8	1	13	77.39	500	6	77.39	83651	BennettMMathis@gmail.com	324172575	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Home	Bills (General)	2240	576	599	614	594	581
588c4320ab	700	9/24/1962	Approved	0	578	0	4/14/2011 11:05	3	1	3	284.69	500	3	284.69	84624	MichaelEBerry@yahoo.com	124000054	1 year or more	3+ years	3+ years	Monthly	Home	Mobile	Bills (Medical)	2700	243	574	620	630	623
e9d38a9b86	500	8/10/1978	Approved	0	900	1	4/14/2011 12:05	8	1	8	144.85	500	8	144.85	84128	CharlaCLord@aol.com	124001545	1 year or more	3+ years	3+ years	Monthly	Home	Work		5200	663	712	721	761	627
1db2752b95	400	1/5/1941	Approved	1	550	1	4/14/2011 15:26	8	1	8	115.88	400	8	115.88	83704	KatherineRWeiss@yahoo.com	324172575	1 year or more	3+ years	3+ years	Monthly	Home	Mobile	Bills (General)	2289	614	551	592	680	615
c8a7ec02ed	800	9/3/1951	Approved	0	0	1	4/14/2011 16:09	5	1	10	151.51	800	5	151.51	84120	NeilLGuerrero@aol.com	124302150	1 year or more	3+ years	7-12 months	Semi-monthly	Home	Work	Bills (Auto)	1340	638	521	547	680	572
987c53d9df	800	1/31/1960	Approved	1	1200	1	4/14/2011 16:12	8	1	12	84.03	500	6	84.03	84054	RobertDPak@yahoo.com	124302150	1 year or more	6 months or less	6 months or less	Semi-monthly	Mobile	Work	Bills (General)	5400	546	621	613	631	617
d7de49b247	800	2/20/1962	Approved	0	1600	1	4/14/2011 16:39	5	1	10	151.51	800	5	151.51	84032	JoyceKJones@bing.com	124000054	1 year or more	3+ years	3+ years	Semi-monthly	Home	Mobile	Bills (General)	2600	597	620	665	705	646
8de9f1b3f6	500	1/26/1966	Approved	1	600	1	4/14/2011 16:41	5	1	10	92.17	500	5	92.17	84770	KarissaJPalmer@aol.com	124302930	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	1800	514	570	591	581	601
e73f167de6	500	8/13/1951	Approved	0	0	1	4/15/2011 8:16	5	1	10	94.7	500	5	94.7	83301	RosaJSnodgrass@aol.com	124000054	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Gifts / Leisure	4000	460	573	633	678	602
9b1583e213	500	10/23/1972	Approved	1	1200	1	4/15/2011 10:27	5	1	5	193.91	500	5	193.91	84062	ConnieSStrange@yahoo.com	124302914	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (Medical)	5000	550	614	667	692	640
6765c9a8e7	500	12/9/1971	Approved	1	0	1	4/15/2011 13:10	5	1	5	193.91	500	5	193.91	83211	StaciaMPeters@hotmail.com	123271978	1 year or more	1-2 years	6 months or less	Monthly	Mobile	Home	Other	1058	541	546	627	656	596
a7e1fb3b3b	500	9/9/1972	Approved	0	627	1	4/16/2011 10:12	5	1	5	193.91	500	5	193.91	57201	JaniceSBrouillard@gmail.com	91400046	1 year or more	3+ years	3+ years	Monthly	Home	Work	Other	3600	252	604	639	660	618
e5f45df0b3	800	3/9/1951	Approved	1	450	1	4/16/2011 10:54	6	1	13	77.39	500	6	77.39	83642	PaulineBShearin@bing.com	324173626	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	1050	598	530	532	658	587
7d79693f27	500	12/4/1970	Approved	1	400	0	4/16/2011 11:43	5	1	10	92.17	500	5	92.17	84118	IvySBanks@bing.com	51000017	4-12 months	3+ years	6 months or less	Bi-weekly	Mobile	Work	Other	1600	290	512	569	622	593
fad249a5e8	700	1/2/1953	Approved	0	350	1	4/16/2011 13:24	8	1	6	171.75	500	6	171.75	84067	EdwardMMcFadden@bing.com	324377516	3 months or less	3+ years	3+ years	Monthly	Mobile	Home	Other	1091	492	566	629	648	610
b3d228d556	800	8/12/1952	Approved	1	500	0	4/16/2011 16:58	8	1	12	84.03	500	6	84.03	84058	NathanILittle@yahoo.com	324377516	1 year or more	7-12 months	7-12 months	Semi-monthly	Mobile	Work	Bills (Medical)	2400	732	579	590	680	613
2c323666f6	500	8/26/1968	Approved	0	490	1	4/16/2011 18:37	5	1	10	92.17	500	5	92.17	57719	MadelineCAdams@bing.com	91408734	1 year or more	3+ years	7-12 months	Bi-weekly	Home	Mobile	Bills (Home / Utilities)	1000	534	538	574	669	594
0aeed95009	300	10/15/1981	Approved	1	0	1	4/16/2011 18:45	3	1	6	83.09	300	3	83.09	84065	LanaTMcClain@aol.com	124002971	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	1600	616	583	591	680	622
755f6707c9	800	3/6/1946	Approved	1	529	1	4/16/2011 21:48	8	1	8	231.76	800	8	231.76	84116	BrianMSmith@bing.com	324079555	1 year or more	7-12 months	3+ years	Monthly	Mobile	Work	Other	2050	583	612	649	659	628
9e9ca8f361	800	5/25/1976	Approved	1	900	1	4/17/2011 11:24	8	1	13	77.39	500	6	77.39	84029	ElizabethNTester@gmail.com	124001545	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile		Bills (Home / Utilities)	3626	573	543	556	657	588
0f7b7c2c37	500	6/9/1960	Approved	1	650	1	4/17/2011 12:06	5	1	10	94.7	500	5	94.7	83858	GeraldTGish@bing.com	123103716	1 year or more	1-2 years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	1800	329	571	616	650	618
d42be20081	600	5/6/1957	Approved	1	375	1	4/17/2011 21:15	5	1	10	92.17	500	5	92.17	83318	VernonPDiaz@aol.com	123103729	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	960	583	525	567	680	604
